,album_name,track_number,song_id,song_name,song_uri,artist_name,artist_uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
252,- (Deluxe),3,3p7XQpdt8Dr6oMXSvRZ9bg,Eyes Closed,spotify:track:3p7XQpdt8Dr6oMXSvRZ9bg,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.246,0.793,0.52,0.0,0.0878,-7.457,0.0696,107.014,0.309,84
253,- (Deluxe),4,74eJR4gwG1ZmG4BFkbrOlA,Life Goes On,spotify:track:74eJR4gwG1ZmG4BFkbrOlA,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.813,0.629,0.312,0.0,0.169,-7.609,0.0318,77.044,0.456,66
254,- (Deluxe),5,4u4A4lPpiw54evLxTaLeRJ,Dusty,spotify:track:4u4A4lPpiw54evLxTaLeRJ,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.226,0.711,0.55,0.00928,0.12,-9.682,0.0332,146.928,0.616,62
255,- (Deluxe),6,0vber253Le8WWt7gKorVe9,End Of Youth,spotify:track:0vber253Le8WWt7gKorVe9,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.488,0.663,0.436,0.0,0.116,-7.81,0.0359,143.197,0.316,66
256,- (Deluxe),7,290x9rCh2EWcJ9YKpfiI9z,Colourblind,spotify:track:290x9rCh2EWcJ9YKpfiI9z,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.85,0.428,0.296,3.63e-06,0.0767,-8.731,0.0396,169.744,0.156,64
257,- (Deluxe),8,6ZZf5a8oiInHDkBe9zXfLP,Curtains,spotify:track:6ZZf5a8oiInHDkBe9zXfLP,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.0989,0.5,0.757,2.5e-06,0.324,-6.542,0.0522,175.944,0.443,70
258,- (Deluxe),9,0bCnvkP7PYCJV64sQLl5mm,Borderline,spotify:track:0bCnvkP7PYCJV64sQLl5mm,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.941,0.51,0.316,2.5e-05,0.0936,-10.001,0.0289,139.917,0.226,61
259,- (Deluxe),10,26J3f0d3ZuN7g66xBdey8o,Spark,spotify:track:26J3f0d3ZuN7g66xBdey8o,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.776,0.56,0.616,0.000334,0.0901,-7.523,0.032,172.031,0.399,61
260,- (Deluxe),11,1DSwFkEe28GSFmdIK92OFX,Vega,spotify:track:1DSwFkEe28GSFmdIK92OFX,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.803,0.743,0.405,0.0,0.134,-7.901,0.0416,124.041,0.353,63
261,- (Deluxe),12,3qwxZ8ygOYSWE790KcfgU1,Sycamore,spotify:track:3qwxZ8ygOYSWE790KcfgU1,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.727,0.592,0.32,0.0,0.259,-8.069,0.0331,134.085,0.35,62
262,- (Deluxe),13,09UTOp33EhOSWzvGL0YOws,No Strings,spotify:track:09UTOp33EhOSWzvGL0YOws,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.829,0.644,0.345,0.0,0.12,-6.433,0.0268,80.957,0.252,59
263,- (Deluxe),14,1eYafSv4c2aFNf98hSFHX0,The Hills of Aberfeldy,spotify:track:1eYafSv4c2aFNf98hSFHX0,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.872,0.436,0.19,0.0,0.0971,-7.693,0.0303,79.571,0.326,63
264,- (Deluxe),15,75To9uF11PYY0vAkXnDWvW,Wildflowers - Bonus Track,spotify:track:75To9uF11PYY0vAkXnDWvW,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.86,0.764,0.233,0.00185,0.0939,-9.099,0.0302,131.982,0.155,57
265,- (Deluxe),16,5M12X6gQDoMMqqlRDg5Bfo,Stoned - Bonus Track,spotify:track:5M12X6gQDoMMqqlRDg5Bfo,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.76,0.695,0.322,0.0,0.0895,-7.145,0.03,119.937,0.4,58
266,- (Deluxe),17,0C1dOJr5ae2tJSUGxMXTcC,Toughest - Bonus Track,spotify:track:0C1dOJr5ae2tJSUGxMXTcC,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.562,0.623,0.547,0.0,0.129,-7.077,0.0342,133.297,0.484,57
267,- (Deluxe),18,0Himk13I9FPFVwSyPhU3WD,Moving - Bonus Track,spotify:track:0Himk13I9FPFVwSyPhU3WD,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.763,0.611,0.394,0.0,0.153,-6.786,0.0306,74.998,0.728,57
268,= (Tour Edition),1,2034O98KseYfXW4eETgm9h,Tides,spotify:track:2034O98KseYfXW4eETgm9h,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.0167,0.631,0.825,0.0,0.122,-3.971,0.0433,129.942,0.427,35
269,= (Tour Edition),2,6SR8tWgGvYoA2VJDgPQSWo,Shivers,spotify:track:6SR8tWgGvYoA2VJDgPQSWo,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.281,0.788,0.859,0.0,0.0424,-2.724,0.0856,141.02,0.822,38
270,= (Tour Edition),3,6ih77QgShm0RSp913VkGZn,First Times,spotify:track:6ih77QgShm0RSp913VkGZn,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.84,0.587,0.267,0.0,0.121,-9.206,0.0349,98.845,0.352,36
271,= (Tour Edition),4,5jRvUR9rwKALlZQ1EzGjBI,Bad Habits,spotify:track:5jRvUR9rwKALlZQ1EzGjBI,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.0451,0.807,0.893,2.79e-05,0.366,-3.745,0.0347,126.011,0.537,37
272,= (Tour Edition),5,0FRBToHz6nkJTk2MqVAnX9,Overpass Graffiti,spotify:track:0FRBToHz6nkJTk2MqVAnX9,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.00253,0.52,0.849,0.0,0.119,-3.794,0.186,175.908,0.774,36
273,= (Tour Edition),6,49fcoVTl7mQtaGrOu5eWWf,The Joker And The Queen,spotify:track:49fcoVTl7mQtaGrOu5eWWf,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.952,0.567,0.211,5.24e-05,0.275,-9.975,0.0315,134.019,0.289,34
274,= (Tour Edition),7,1REhY89NpcXlSsA5OR09pV,Leave Your Life,spotify:track:1REhY89NpcXlSsA5OR09pV,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.236,0.578,0.558,0.0,0.143,-5.438,0.0872,75.087,0.54,33
275,= (Tour Edition),8,362gtoLRmu1RfqolIFxXcL,Collide,spotify:track:362gtoLRmu1RfqolIFxXcL,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.113,0.672,0.73,0.0,0.0612,-4.77,0.0372,123.969,0.559,35
276,= (Tour Edition),9,0Kyf0mywQUx3aqtYVtiR6U,2step,spotify:track:0Kyf0mywQUx3aqtYVtiR6U,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.169,0.763,0.661,0.0,0.117,-5.592,0.056,95.002,0.632,36
277,= (Tour Edition),10,781z6KOhWIytOCGXsWoL0H,Stop The Rain,spotify:track:781z6KOhWIytOCGXsWoL0H,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.0122,0.686,0.765,0.0,0.127,-4.778,0.118,99.998,0.743,33
278,= (Tour Edition),11,1ZNI4Ab5Ojwha9OCmtqE6n,Love In Slow Motion,spotify:track:1ZNI4Ab5Ojwha9OCmtqE6n,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.668,0.485,0.54,0.0,0.0849,-5.4,0.0253,62.631,0.426,34
279,= (Tour Edition),12,446RPBrDh8kVcYfDdnNFmp,Visiting Hours,spotify:track:446RPBrDh8kVcYfDdnNFmp,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.77,0.471,0.396,0.0,0.0729,-6.654,0.0336,149.609,0.263,34
280,= (Tour Edition),13,2XKGiJ6CtXxlWdBpDiTa7y,Sandman,spotify:track:2XKGiJ6CtXxlWdBpDiTa7y,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.882,0.822,0.3,9.15e-05,0.0665,-8.034,0.0673,125.951,0.734,32
281,= (Tour Edition),14,3hPXXNKlZvD2l4KIgbo65V,Be Right Now,spotify:track:3hPXXNKlZvD2l4KIgbo65V,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.00494,0.501,0.684,0.000478,0.0524,-6.706,0.0566,131.952,0.442,31
282,= (Tour Edition),15,5hyNzOLHCyYjvrIVIIVIWI,Afterglow,spotify:track:5hyNzOLHCyYjvrIVIIVIWI,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.698,0.641,0.324,0.0,0.328,-5.851,0.0299,110.184,0.273,57
283,= (Tour Edition),16,5DXKvETa1xppOmd4CDxs9S,One Life,spotify:track:5DXKvETa1xppOmd4CDxs9S,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.114,0.573,0.593,2.65e-06,0.122,-7.225,0.0299,159.978,0.425,60
284,= (Tour Edition),17,2kvwspbTT9ZyQNAv9OVYjq,Penguins,spotify:track:2kvwspbTT9ZyQNAv9OVYjq,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.79,0.709,0.324,0.0,0.1,-10.975,0.0444,99.906,0.47,41
285,= (Tour Edition),18,4yVsZALRYQ2cBJCViCTTp0,I Will Remember You,spotify:track:4yVsZALRYQ2cBJCViCTTp0,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.404,0.743,0.807,5.49e-06,0.0723,-5.917,0.0538,145.01,0.721,43
286,= (Tour Edition),19,6GqJ3mte0bfx6cIrWlVDW6,Welcome To The World,spotify:track:6GqJ3mte0bfx6cIrWlVDW6,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.818,0.334,0.307,5.55e-05,0.362,-8.522,0.033,169.53,0.426,38
287,= (Tour Edition),20,2dk3qSc7779ecP8w6rNoT9,The Joker And The Queen (feat. Taylor Swift),spotify:track:2dk3qSc7779ecP8w6rNoT9,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.924,0.528,0.309,2.1e-06,0.282,-7.398,0.0329,133.83,0.307,61
288,= (Tour Edition),21,3vRMNhtsTzM25UbTeuKGrx,2step (feat. Lil Baby),spotify:track:3vRMNhtsTzM25UbTeuKGrx,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.138,0.693,0.643,0.0,0.108,-5.867,0.0828,95.055,0.477,32
289,= (Tour Edition),22,5L9Ptz7hUfTavjjdRRiNXR,Bad Habits (feat. Bring Me The Horizon),spotify:track:5L9Ptz7hUfTavjjdRRiNXR,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.0305,0.59,0.849,0.0,0.11,-4.691,0.0792,131.018,0.178,52
290,= (Tour Edition),23,1PvSHEmS4wNXTft6I0ugOZ,Peru,spotify:track:1PvSHEmS4wNXTft6I0ugOZ,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.572,0.956,0.417,0.00071,0.0782,-7.892,0.0926,108.015,0.714,32
291,2step (The Remixes),2,4EDm3svAC8LREh5b6fHZzt,2step (feat. Ultimo),spotify:track:4EDm3svAC8LREh5b6fHZzt,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.16,0.727,0.69,0.0,0.137,-5.063,0.0721,94.935,0.685,45
292,2step (The Remixes),3,0uW73walIcF9UfA2G5ZfpF,2step (feat. Potter Payper),spotify:track:0uW73walIcF9UfA2G5ZfpF,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.14,0.726,0.671,0.0,0.139,-5.402,0.161,95.053,0.552,35
293,2step (The Remixes),4,0EgNmGWjnYm3FMyaOW5xsM,2step (feat. Antytila),spotify:track:0EgNmGWjnYm3FMyaOW5xsM,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.235,0.506,0.695,0.0,0.151,-5.185,0.105,93.75,0.599,41
294,2step (The Remixes),5,0Ooo1Wnehm31UPovrjLRWW,2step (feat. Leto),spotify:track:0Ooo1Wnehm31UPovrjLRWW,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.273,0.73,0.701,0.0,0.0657,-5.318,0.0447,94.97,0.522,44
295,2step (The Remixes),6,7nPp9jinMqAmiAnNfYzY7c,2step (feat. Ellinoora),spotify:track:7nPp9jinMqAmiAnNfYzY7c,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.167,0.705,0.741,0.0,0.216,-4.33,0.0683,94.962,0.615,35
296,2step (The Remixes),7,3Clcn0JjqakucsAAAMV646,2step (feat. 1.Cuz),spotify:track:3Clcn0JjqakucsAAAMV646,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.157,0.674,0.663,0.0,0.13,-5.084,0.084,94.818,0.617,44
297,2step (The Remixes),8,3dvDgPBAxqetLJvDmRDtwC,2step (feat. Budjerah),spotify:track:3dvDgPBAxqetLJvDmRDtwC,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.212,0.727,0.621,0.0,0.114,-4.784,0.0555,94.958,0.565,41
298,2step (The Remixes),9,5DKhoaXr9zqKis4SY5BiSm,2step (Star.One Remix),spotify:track:5DKhoaXr9zqKis4SY5BiSm,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.254,0.669,0.916,0.00117,0.356,-4.961,0.038,129.956,0.54,32
299,2step (The Remixes),10,2t0iRmBWsSwPIv7OY8ypiZ,2step (feat. Chefin),spotify:track:2t0iRmBWsSwPIv7OY8ypiZ,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.209,0.731,0.642,0.0,0.242,-5.106,0.0695,94.961,0.504,40
300,2step (The Remixes),11,6Md7OetCK5pP3HzcX0ermc,2step (feat. reezy),spotify:track:6Md7OetCK5pP3HzcX0ermc,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.179,0.734,0.68,0.0,0.169,-5.096,0.058,95.06,0.499,33
301,2step (The Remixes),12,0YbUKWAVjJvfOvRpnvNEOz,2step (feat. Quevedo),spotify:track:0YbUKWAVjJvfOvRpnvNEOz,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.171,0.72,0.709,0.0,0.141,-5.308,0.0827,94.99,0.537,42
302,2step (The Remixes),13,5nlCMeGjtjeHkUqI43dV93,2step (feat. Denise Chaila),spotify:track:5nlCMeGjtjeHkUqI43dV93,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.21,0.728,0.69,0.0,0.113,-4.788,0.084,94.986,0.492,30
303,2step (The Remixes),14,3Gxo1itE2q8dTrhX7atqCE,2step (feat. Armaan Malik),spotify:track:3Gxo1itE2q8dTrhX7atqCE,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.18,0.747,0.667,0.0,0.146,-5.181,0.0566,95.0,0.508,41
304,No.6 Collaborations Project,1,70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),spotify:track:70eFcWOvlMObDhURTqT4Fv,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.124,0.64,0.647,0.0,0.0801,-8.114,0.186,92.979,0.546,75
305,No.6 Collaborations Project,2,4vUmTMuQqjdnvlZmAH61Qk,South of the Border (feat. Camila Cabello & Cardi B),spotify:track:4vUmTMuQqjdnvlZmAH61Qk,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.148,0.857,0.621,0.0,0.0865,-6.376,0.0825,97.989,0.668,76
306,No.6 Collaborations Project,3,4wuCQX7JvAZLlrcmH4AeZF,Cross Me (feat. Chance the Rapper & PnB Rock),spotify:track:4wuCQX7JvAZLlrcmH4AeZF,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.212,0.746,0.787,0.0,0.0669,-6.373,0.12,95.005,0.607,62
307,No.6 Collaborations Project,4,1AI7UPw3fgwAFkvAlZWhE0,Take Me Back to London (feat. Stormzy),spotify:track:1AI7UPw3fgwAFkvAlZWhE0,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.219,0.885,0.762,0.0,0.162,-5.513,0.216,138.058,0.605,65
308,No.6 Collaborations Project,5,0VsGaRXR5WAzpu51unJTis,Best Part of Me (feat. YEBBA),spotify:track:0VsGaRXR5WAzpu51unJTis,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.758,0.565,0.243,8.82e-06,0.285,-8.367,0.0317,81.655,0.239,64
309,No.6 Collaborations Project,6,0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),spotify:track:0hVXuCcriWRGvwMV1r5Yn9,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.0902,0.798,0.676,0.0,0.0894,-5.041,0.0442,101.956,0.843,71
310,No.6 Collaborations Project,7,1DhRbox3xkceP64k3JeYfW,Antisocial (with Travis Scott),spotify:track:1DhRbox3xkceP64k3JeYfW,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.132,0.716,0.823,0.0,0.361,-5.313,0.0495,151.957,0.91,64
311,No.6 Collaborations Project,8,0AtP8EkGPn6SwxKDaUuXec,Remember The Name (feat. Eminem & 50 Cent),spotify:track:0AtP8EkGPn6SwxKDaUuXec,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.135,0.852,0.666,0.0,0.798,-6.923,0.184,91.046,0.726,69
312,No.6 Collaborations Project,9,1Bdptrvb7nQkq8kCw3siE9,Feels (feat. Young Thug & J Hus),spotify:track:1Bdptrvb7nQkq8kCw3siE9,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.112,0.665,0.68,0.0,0.096,-4.898,0.291,91.667,0.69,52
313,No.6 Collaborations Project,10,5T03itPFOPGGkvVPvPiyla,Put It All on Me (feat. Ella Mai),spotify:track:5T03itPFOPGGkvVPvPiyla,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.256,0.627,0.594,0.0,0.373,-8.306,0.0479,101.007,0.388,64
314,No.6 Collaborations Project,11,2qRN7PWiHRLprw4FpDeI9N,Nothing On You (feat. Paulo Londra & Dave),spotify:track:2qRN7PWiHRLprw4FpDeI9N,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.333,0.747,0.649,0.0,0.172,-6.218,0.218,88.011,0.84,58
315,No.6 Collaborations Project,12,3FHXUqaUer9o231Je1zxIN,I Don't Want Your Money (feat. H.E.R.),spotify:track:3FHXUqaUer9o231Je1zxIN,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.31,0.468,0.63,0.0,0.137,-6.536,0.0843,91.419,0.762,53
316,No.6 Collaborations Project,13,4vIKzWqtn44umal5jXq4wE,1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie),spotify:track:4vIKzWqtn44umal5jXq4wE,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.467,0.778,0.589,0.0,0.0902,-5.548,0.269,98.001,0.513,53
317,No.6 Collaborations Project,14,5d1rmWWF1725tnYjq6rMDB,Way To Break My Heart (feat. Skrillex),spotify:track:5d1rmWWF1725tnYjq6rMDB,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.11,0.726,0.731,3.45e-06,0.0928,-6.298,0.159,170.125,0.437,53
318,No.6 Collaborations Project,15,7hvO2qCwJVZxiyoA7c9i5d,BLOW (with Chris Stapleton & Bruno Mars),spotify:track:7hvO2qCwJVZxiyoA7c9i5d,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.000245,0.631,0.796,0.0108,0.38,-5.35,0.0401,92.47,0.596,58
319,÷ (Deluxe),1,7oolFzHipTMg2nL7shhdz2,Eraser,spotify:track:7oolFzHipTMg2nL7shhdz2,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.086,0.64,0.812,0.0,0.0509,-5.647,0.0834,86.013,0.914,60
320,÷ (Deluxe),2,6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,spotify:track:6PCUP3dWmTjcTtXY02oFdT,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.0232,0.461,0.834,1.14e-05,0.14,-4.868,0.0989,135.007,0.471,81
321,÷ (Deluxe),3,51ChrwmUPDJvedPQnIU8Ls,Dive,spotify:track:51ChrwmUPDJvedPQnIU8Ls,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.355,0.761,0.386,0.0,0.0953,-6.158,0.0399,134.943,0.526,75
322,÷ (Deluxe),4,7qiZfU4dY1lWllzX7mPBI3,Shape of You,spotify:track:7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.581,0.825,0.652,0.0,0.0931,-3.183,0.0802,95.977,0.931,88
323,÷ (Deluxe),5,0tgVpDi06FyKpA1z0VMD4v,Perfect,spotify:track:0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.163,0.599,0.448,0.0,0.106,-6.312,0.0232,95.05,0.168,90
324,÷ (Deluxe),6,0afhq8XCExXpqazXczTSve,Galway Girl,spotify:track:0afhq8XCExXpqazXczTSve,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.0735,0.624,0.876,0.0,0.327,-3.374,0.1,99.943,0.781,81
325,÷ (Deluxe),7,2RttW7RAu5nOAfq6YFvApB,Happier,spotify:track:2RttW7RAu5nOAfq6YFvApB,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.536,0.522,0.385,0.0,0.135,-7.355,0.0288,89.792,0.236,80
326,÷ (Deluxe),8,5HDPtsnyb3maFmPL8LLUTG,New Man,spotify:track:5HDPtsnyb3maFmPL8LLUTG,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.0559,0.78,0.745,0.0,0.0595,-3.97,0.145,94.026,0.862,65
327,÷ (Deluxe),9,2dfHh7ECGxfNqZTQno09Vk,Hearts Don't Break Around Here,spotify:track:2dfHh7ECGxfNqZTQno09Vk,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.719,0.604,0.366,0.0,0.162,-7.881,0.0267,105.177,0.181,63
328,÷ (Deluxe),10,2pJZ1v8HezrAoZ0Fhzby92,What Do I Know?,spotify:track:2pJZ1v8HezrAoZ0Fhzby92,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.251,0.838,0.492,0.0,0.262,-5.69,0.038,115.092,0.895,68
329,÷ (Deluxe),11,6PJ8FF6UR8FZXfEvpHkIVN,How Would You Feel (Paean),spotify:track:6PJ8FF6UR8FZXfEvpHkIVN,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.424,0.617,0.439,0.0,0.127,-5.63,0.0269,139.979,0.242,67
330,÷ (Deluxe),12,4VuS959DSpr82t3qBqCrWG,Supermarket Flowers,spotify:track:4VuS959DSpr82t3qBqCrWG,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.914,0.589,0.242,0.0,0.0887,-10.517,0.0442,89.749,0.257,77
331,÷ (Deluxe),13,3Lfiu5sZ4M4B6JaKMBc0FU,Barcelona,spotify:track:3Lfiu5sZ4M4B6JaKMBc0FU,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.448,0.747,0.76,0.0,0.153,-4.294,0.187,99.975,0.682,65
332,÷ (Deluxe),14,6SznMYPQJHzr3IwsAHLId2,Bibia Be Ye Ye,spotify:track:6SznMYPQJHzr3IwsAHLId2,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.52,0.738,0.677,0.0,0.133,-5.121,0.0824,127.067,0.882,62
333,÷ (Deluxe),15,35QZaWQRkmnAVqBF1TLCxQ,Nancy Mulligan,spotify:track:35QZaWQRkmnAVqBF1TLCxQ,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.117,0.68,0.852,0.0,0.0866,-4.35,0.0349,101.993,0.858,67
334,÷ (Deluxe),16,6TIU9Ehmi6dMzZK73Ym4yj,Save Myself,spotify:track:6TIU9Ehmi6dMzZK73Ym4yj,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.85,0.552,0.29,0.0,0.227,-5.617,0.0448,78.842,0.481,63
335,5,1,6x44NmhdsmgRzG07kzqOO6,"You Need Me, I Don't Need You",spotify:track:6x44NmhdsmgRzG07kzqOO6,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.692,0.689,0.563,0.0,0.0579,-5.539,0.275,129.517,0.819,39
336,5,2,24ha18yq0t7XnZ9EgJ7HYb,So,spotify:track:24ha18yq0t7XnZ9EgJ7HYb,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.853,0.521,0.133,0.0,0.35,-10.599,0.0431,140.077,0.391,43
337,5,3,6ThrnYkLPlKar6dUIggR6Q,Be Like You,spotify:track:6ThrnYkLPlKar6dUIggR6Q,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.715,0.671,0.388,0.0,0.192,-6.516,0.0762,105.869,0.59,41
338,5,4,4oCmusomhJaDXUF9OttwQ5,The City,spotify:track:4oCmusomhJaDXUF9OttwQ5,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.74,0.689,0.369,0.0,0.122,-7.183,0.357,102.565,0.701,37
339,5,5,0Z0GZkW8QCohqGChLmWixd,Sunburn,spotify:track:0Z0GZkW8QCohqGChLmWixd,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.842,0.533,0.17,5.03e-06,0.113,-11.342,0.0668,116.852,0.33,40
340,5,1,4Ur8TgNrZyUuRBWjsQfgGe,Let It Out,spotify:track:4Ur8TgNrZyUuRBWjsQfgGe,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.645,0.731,0.603,0.011,0.147,-7.656,0.0378,96.973,0.619,38
341,5,2,5YS8NjfOuoFP1vi5wglycc,Homeless,spotify:track:5YS8NjfOuoFP1vi5wglycc,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.519,0.754,0.636,0.0,0.108,-7.129,0.193,90.001,0.875,37
342,5,3,5DizlXTwJjjwxxqGNChcvO,Little Bird,spotify:track:5DizlXTwJjjwxxqGNChcvO,Ed Sheeran,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.569,0.826,0.485,0.0,0.107,-7.424,0.0354,104.011,0.278,40
